Status,mark,Stand_ID.m,lng,lat,pattern_state
living,NA,35,23.89490093,48.60964664,state2
living,NA,35,23.89664277,48.60969244,state3
living,NA,35,23.89817807,48.60939647,state2
living,NA,35,23.89620863,48.61048917,state2
living,NA,35,23.8979927,48.61066064,state2
living,NA,36,23.9201726,48.6108209,state2
living,NA,36,23.921903,48.6100669,state2
living,NA,36,23.921903,48.6100669,state2
living,NA,36,23.9198765,48.611707,state3
living,NA,36,23.9216512,48.6113486,state2
living,NA,36,23.91825267,48.61287897,state2
living,NA,36,23.92135383,48.61354674,state2
living,NA,36,23.92135383,48.61354674,state2
living,NA,36,23.91786533,48.614206,state2
living,NA,36,23.9169353,48.61541247,state1
living,NA,36,23.9169353,48.61541247,state1
living,NA,36,23.9184336,48.61579177,state2
living,NA,36,23.9184336,48.61579177,state2
living,NA,36,23.9201409,48.61532667,state2
living,NA,36,23.9201409,48.61532667,state2
living,NA,36,23.9201409,48.61532667,state2
living,NA,36,23.9166536,48.6164779,state2
living,NA,36,23.9166536,48.6164779,state2
living,NA,36,23.91807693,48.61630884,state2
living,NA,20,19.89915192,49.18986535,state2
living,NA,20,19.89201769,49.19044101,state2
living,NA,20,19.9002256,49.19111562,state2
living,NA,20,19.9002256,49.19111562,state2
living,NA,20,19.90086447,49.19124076,state3
living,NA,20,19.90211943,49.19086519,state2
living,NA,20,19.90211943,49.19086519,state2
living,NA,20,19.88943459,49.191192,state2
living,NA,20,19.88943459,49.191192,state2
living,NA,20,19.89105404,49.19113191,state2
living,NA,20,19.90207272,49.19178883,state2
living,NA,20,19.90629961,49.19168628,state2
living,NA,20,19.90629961,49.19168628,state2
living,NA,20,19.89017648,49.19211971,state2
living,NA,20,19.89017648,49.19211971,state2
living,NA,20,19.89335739,49.19208649,state2
living,NA,20,19.90269891,49.1930313,state2
living,NA,20,19.90599395,49.19340698,state2
living,NA,20,19.90599395,49.19340698,state2
living,NA,20,19.90599395,49.19340698,state2
living,NA,20,19.90380982,49.19430617,state2
living,NA,20,19.90380982,49.19430617,state2
living,NA,20,19.90800083,49.19566243,state2
living,NA,21,19.19910576,49.009773,state3
living,NA,21,19.19910576,49.009773,state3
living,NA,21,19.19938238,49.01091354,state2
living,NA,21,19.20154718,49.01453676,state2
living,NA,21,19.20154718,49.01453676,state2
living,NA,21,19.20305828,49.01452507,state2
living,NA,21,19.20305828,49.01452507,state2
living,NA,21,19.20259976,49.01628357,state2
living,NA,21,19.20399452,49.01655031,state2
living,NA,22,20.16130747,49.21323705,state2
living,NA,22,20.16130747,49.21323705,state2
living,NA,22,20.16168419,49.21455809,state2
living,NA,22,20.16168419,49.21455809,state2
living,NA,22,20.16293416,49.21410473,state2
living,NA,22,20.16290339,49.21544207,state2
living,NA,22,20.16290339,49.21544207,state2
living,NA,22,20.16290339,49.21544207,state2
living,NA,22,20.16463273,49.21518551,state2
living,NA,22,20.16449272,49.21663562,state2
living,NA,22,20.16449272,49.21663562,state2
living,NA,22,20.16463004,49.21820262,state2
living,NA,22,20.16463004,49.21820262,state2
living,NA,23,19.97552331,49.16137261,state1
living,NA,23,19.97666201,49.16407992,state2
living,NA,23,19.98139943,49.16716467,state2
living,NA,23,19.98200322,49.17073406,state2
living,NA,23,19.98200322,49.17073406,state2
living,NA,23,19.98559727,49.17315008,state2
living,NA,23,19.98511166,49.17609676,state2
living,NA,23,19.98674319,49.17598553,state3
living,NA,23,19.98896955,49.17597144,state1
living,NA,23,19.98896955,49.17597144,state1
living,NA,23,19.98837167,49.17760424,state2
living,NA,23,19.9902606,49.17760208,state2
living,NA,23,19.9902606,49.17760208,state2
living,NA,23,19.99090649,49.17848829,state2
living,NA,23,19.99090649,49.17848829,state2
living,NA,23,19.99090649,49.17848829,state2
living,NA,23,19.98873387,49.18026775,state2
living,NA,23,19.98873387,49.18026775,state2
living,NA,25,20.19027609,49.23060513,state1
living,NA,25,20.19027609,49.23060513,state1
living,NA,25,20.19027609,49.23060513,state1
living,NA,25,20.19405332,49.23077747,state2
living,NA,25,20.19637991,49.23064372,state2
living,NA,25,20.19637991,49.23064372,state2
living,NA,25,20.19789346,49.23072393,state2
living,NA,25,20.19218793,49.23156728,state2
living,NA,25,20.19460671,49.23185806,state2
living,NA,25,20.19819925,49.23191164,state2
living,NA,25,20.19819925,49.23191164,state2
living,NA,27,19.73845933,49.25598058,state2
living,NA,27,19.74144251,49.25618293,state2
living,NA,27,19.74144251,49.25618293,state2
living,NA,27,19.74144251,49.25618293,state2
living,NA,27,19.74168153,49.25391692,state3
living,NA,27,19.71699167,49.26530851,state1
living,NA,27,19.71699167,49.26530851,state1
living,NA,27,19.71367201,49.26658903,state2
living,NA,27,19.71920146,49.2709902,state2
living,NA,27,19.71292734,49.27136186,state2
living,NA,27,19.71292734,49.27136186,state2
living,NA,27,19.72117415,49.27184989,state3
living,NA,27,19.71901762,49.27267738,state2
living,NA,27,19.71901762,49.27267738,state2
living,NA,28,19.30455322,49.51575664,state2
living,NA,28,19.32444318,49.51791374,state1
living,NA,28,19.3294661,49.52015456,state1
living,NA,28,19.3294661,49.52015456,state1
living,NA,28,19.30730238,49.52324867,state2
living,NA,28,19.30730238,49.52324867,state2
living,NA,29,19.2188253,48.98516434,state2
living,NA,29,19.21297051,48.98555156,state3
living,NA,29,19.21902812,48.9912657,state2
living,NA,37,24.09356973,48.55589814,state2
living,NA,37,24.09152407,48.55705554,state2
living,NA,37,24.09341323,48.55713707,state2
living,NA,37,24.09341323,48.55713707,state2
living,NA,37,24.095189,48.55719627,state2
living,NA,37,24.095189,48.55719627,state2
living,NA,37,24.095189,48.55719627,state2
living,NA,37,24.091113,48.5586006,state2
living,NA,37,24.091113,48.5586006,state2
living,NA,37,24.09309913,48.558122,state2
living,NA,37,24.09501773,48.55826404,state2
living,NA,37,24.09501773,48.55826404,state2
living,NA,37,24.09338447,48.5593412,state2
living,NA,37,24.09338447,48.5593412,state2
living,NA,37,24.09171947,48.56126687,state3
living,NA,37,24.09359347,48.5606288,state2
living,NA,37,24.09359347,48.5606288,state2
living,NA,37,24.09359347,48.5606288,state2
living,NA,37,24.0919006,48.5620312,state2
living,NA,37,24.0932079,48.56198647,state2
living,NA,37,24.0932079,48.56198647,state2
living,NA,37,24.095175,48.56227667,state2
living,NA,37,24.095175,48.56227667,state2
living,NA,37,24.09032307,48.5647716,state2
living,NA,37,24.09134153,48.5647608,state2
living,NA,37,24.09134153,48.5647608,state2
living,NA,38,24.17021153,48.5348698,state3
living,NA,38,24.1704499,48.53562304,state3
living,NA,38,24.1719877,48.5360475,state2
living,NA,38,24.15760607,48.53755314,state2
living,NA,38,24.15760607,48.53755314,state2
living,NA,38,24.15944937,48.53736637,state2
living,NA,38,24.15944937,48.53736637,state2
living,NA,38,24.16111903,48.53773967,state2
living,NA,38,24.16271463,48.53722034,state2
living,NA,38,24.16271463,48.53722034,state2
living,NA,38,24.164414,48.5375224,state2
living,NA,38,24.164414,48.5375224,state2
living,NA,38,24.166704,48.53704954,state2
living,NA,38,24.166704,48.53704954,state2
living,NA,38,24.16857227,48.5374422,state2
living,NA,38,24.15706307,48.5391455,state2
living,NA,38,24.15883537,48.5386936,state2
living,NA,38,24.1607846,48.53887404,state2
living,NA,38,24.1607846,48.53887404,state2
living,NA,38,24.1630026,48.5388088,state2
living,NA,38,24.1630026,48.5388088,state2
living,NA,32,19.9802698,49.21952433,state2
living,NA,32,19.9802698,49.21952433,state2
living,NA,32,19.9802698,49.21952433,state2
living,NA,32,19.9820618,49.21964746,state1
living,NA,32,19.92994789,49.2190976,state1
living,NA,32,19.97571393,49.22064198,state2
living,NA,32,19.97571393,49.22064198,state2
living,NA,32,19.97814339,49.22085015,state2
living,NA,32,19.97814339,49.22085015,state2
living,NA,32,19.97814339,49.22085015,state2
living,NA,32,19.98012805,49.22094206,state1
living,NA,32,19.98012805,49.22094206,state1
living,NA,32,19.92689688,49.22009465,state1
living,NA,32,19.93078919,49.21967137,state1
living,NA,32,19.93289077,49.22002555,state2
living,NA,32,19.97896783,49.22228779,state2
living,NA,32,19.97896783,49.22228779,state2
living,NA,32,19.92894501,49.2211569,state2
living,NA,32,19.93081183,49.22117205,state1
living,NA,32,19.93081183,49.22117205,state1
living,NA,32,19.932654,49.22117439,state1
living,NA,32,19.92888676,49.22263014,state2
living,NA,1,,,state2
living,NA,1,,,state2
living,NA,1,,,state2
living,NA,1,,,state2
living,NA,1,,,state2
living,NA,1,,,state2
living,NA,1,,,state2
living,NA,2,,,state2
living,NA,2,,,state2
living,NA,2,,,state1
living,NA,2,,,state2
living,NA,2,,,state2
living,NA,2,,,state1
living,NA,2,,,state2
living,NA,3,,,state1
living,NA,3,,,state2
living,NA,3,,,state2
living,NA,3,,,state2
living,NA,3,,,state2
living,NA,3,,,state2
living,NA,3,,,state2
living,NA,11,24.59754287,45.63408243,state2
living,NA,11,24.59877763,45.63080602,state2
living,NA,35,23.90483697,48.607278,state2
living,NA,36,23.92022643,48.61444594,state1
living,NA,20,19.889244,49.19246297,state2
living,NA,23,19.98157035,49.16582411,state2
living,NA,24,,,state2
living,NA,24,,,state1
living,NA,24,,,state2
living,NA,24,,,state2
living,NA,24,,,state2
living,NA,24,,,state2
living,NA,24,,,state2
living,NA,26,,,state2+3
living,NA,26,,,state2
living,NA,26,,,state1
living,NA,27,19.71076418,49.26585933,state2
living,NA,15,,,state2
living,NA,15,,,state2
living,NA,15,,,state3
living,NA,15,,,state2
living,NA,15,,,state2
living,NA,15,,,state2
living,NA,15,,,state2
living,NA,30,,,state2
living,NA,30,,,state2+3
living,NA,30,,,state2
living,NA,30,,,state1
living,NA,30,,,state2
living,NA,30,,,state2
living,NA,30,,,state1
living,NA,31,,,state2
living,NA,31,,,state2
living,NA,31,,,state2
living,NA,31,,,state2
living,NA,31,,,state1
living,NA,31,,,state2
living,NA,38,24.16868257,48.53610727,state2
living,NA,16,,,state2
living,NA,16,,,state2
living,NA,16,,,state2
living,NA,16,,,state2
living,NA,39,,,state2
living,NA,39,,,state2
living,NA,39,,,state3
living,NA,33,,,state2
living,NA,33,,,state2
living,NA,33,,,state2
living,NA,33,,,state2
living,NA,33,,,state1
living,NA,33,,,state1
